"Name","Event Type","Description","Contact URL","Booking URL","Contact Phone Number","Booking Phone Number","Venue Name","Address","County","Latitude","Longitude","Is Free To Visit","Price","Start Date","End Date","Start Time","End Time","Recurring Dates"
"Gavin James","Event","Gavin has come a long way from his early days busking on Grafton Street with his international touring has resulted in over 250,000 ticket sales and a career that’s earned him over 2 billion streams, 1 Diamond and 45 Platinum & Gold records across the globe and two No.1 albums in Ireland. He is currently recording he 4th studio album due for release in Feb 2025.

12, 13, 18, 19 & 23 (Early & Late) December 2024.

Readers are advised to check with the venue before relying on the details published here.","https://www.whelanslive.com/event/gavin-james-12-12-24/","https://www.whelanslive.com/ticket/gavin-james/","0035314780766","","Whelan's","Whelan's, 25 Wexford St, Portobello, Dublin, Dublin","Dublin","53.33658","-6.265715000000002","No","40","23/12/2024","23/12/2024","20:15","22:30","Yes"
"Gavin James","Event","Gavin has come a long way from his early days busking on Grafton Street with his international touring has resulted in over 250,000 ticket sales and a career that’s earned him over 2 billion streams, 1 Diamond and 45 Platinum & Gold records across the globe and two No.1 albums in Ireland. He is currently recording he 4th studio album due for release in Feb 2025.

12, 13, 18, 19 & 23 (Early & Late) December 2024.

Readers are advised to check with the venue before relying on the details published here.","https://www.whelanslive.com/event/gavin-james-12-12-24/","https://www.whelanslive.com/ticket/gavin-james/","0035314780766","","Whelan's","Whelan's, 25 Wexford St, Portobello, Dublin, Dublin","Dublin","53.33658","-6.265715000000002","No","40","19/12/2024","19/12/2024","20:15","22:30","Yes"
"The Muppet Christmas Carol","Event","Brian Henson directs his late father’s creations in the Charles Dickens classic, the best known Christmas story of all time. Michael Caine plays the old miser Scrooge with Kermit as his long-suffering but ever-hopeful employee Bob Cratchit, Miss Piggy as Cratchit’s wife, and a host of Muppets taking other primary roles in this bright, playful adaptation of the sombre tale. Or at least it starts brightly enough–the anarchic humour soon settles into mirthful memories and a sense of melancholy as the ghosts of Christmas past, present, and future take Scrooge on a journey of his lonely, wasted life.

This is an extended edition of THE MUPPET CHRISTMAS CAROL, with the musical number “When Love Is Gone” added back into the film!","https://triskelartscentre.ie/events/the-muppet-christmas-carol-2/","https://triskelarts.ticketsolve.com/ticketbooth/shows/873543470","00353214272022","00353214272022","Triskel Arts Centre","Triskel Arts Centre, Tobin St, Centre, Cork","Cork","51.8973901","-8.4763464","No","7.50","20/12/2024","20/12/2024","20:15","22:30","Yes"
"The Muppet Christmas Carol","Event","Brian Henson directs his late father’s creations in the Charles Dickens classic, the best known Christmas story of all time. Michael Caine plays the old miser Scrooge with Kermit as his long-suffering but ever-hopeful employee Bob Cratchit, Miss Piggy as Cratchit’s wife, and a host of Muppets taking other primary roles in this bright, playful adaptation of the sombre tale. Or at least it starts brightly enough–the anarchic humour soon settles into mirthful memories and a sense of melancholy as the ghosts of Christmas past, present, and future take Scrooge on a journey of his lonely, wasted life.

This is an extended edition of THE MUPPET CHRISTMAS CAROL, with the musical number “When Love Is Gone” added back into the film!","https://triskelartscentre.ie/events/the-muppet-christmas-carol-2/","https://triskelarts.ticketsolve.com/ticketbooth/shows/873543470","00353214272022","00353214272022","Triskel Arts Centre","Triskel Arts Centre, Tobin St, Centre, Cork","Cork","51.8973901","-8.4763464","No","7.50","19/12/2024","19/12/2024","20:15","22:30","Yes"
"The Muppet Christmas Carol","Event","Brian Henson directs his late father’s creations in the Charles Dickens classic, the best known Christmas story of all time. Michael Caine plays the old miser Scrooge with Kermit as his long-suffering but ever-hopeful employee Bob Cratchit, Miss Piggy as Cratchit’s wife, and a host of Muppets taking other primary roles in this bright, playful adaptation of the sombre tale. Or at least it starts brightly enough–the anarchic humour soon settles into mirthful memories and a sense of melancholy as the ghosts of Christmas past, present, and future take Scrooge on a journey of his lonely, wasted life.

This is an extended edition of THE MUPPET CHRISTMAS CAROL, with the musical number “When Love Is Gone” added back into the film!","https://triskelartscentre.ie/events/the-muppet-christmas-carol-2/","https://triskelarts.ticketsolve.com/ticketbooth/shows/873543470","00353214272022","00353214272022","Triskel Arts Centre","Triskel Arts Centre, Tobin St, Centre, Cork","Cork","51.8973901","-8.4763464","No","7.50","18/12/2024","18/12/2024","20:15","22:30","Yes"
"The Muppet Christmas Carol","Event","Brian Henson directs his late father’s creations in the Charles Dickens classic, the best known Christmas story of all time. Michael Caine plays the old miser Scrooge with Kermit as his long-suffering but ever-hopeful employee Bob Cratchit, Miss Piggy as Cratchit’s wife, and a host of Muppets taking other primary roles in this bright, playful adaptation of the sombre tale. Or at least it starts brightly enough–the anarchic humour soon settles into mirthful memories and a sense of melancholy as the ghosts of Christmas past, present, and future take Scrooge on a journey of his lonely, wasted life.

This is an extended edition of THE MUPPET CHRISTMAS CAROL, with the musical number “When Love Is Gone” added back into the film!","https://triskelartscentre.ie/events/the-muppet-christmas-carol-2/","https://triskelarts.ticketsolve.com/ticketbooth/shows/873543470","00353214272022","00353214272022","Triskel Arts Centre","Triskel Arts Centre, Tobin St, Centre, Cork","Cork","51.8973901","-8.4763464","No","7.50","21/12/2024","21/12/2024","20:15","22:30","Yes"
"Scrooged","Event","High-spirited high-jinks on Christmas Eve puts Frank Cross (Bill Murray) in a ghostly time warp in this hilarious take-off of Charles Dickens’ “A Christmas Carol”. Cross, who has made the meteoric rise from the depths of the mailroom to TV network president, is mean, nasty, uncaring, unforgiving and has a sadistic sense of humour – perfect qualities for a modern day Scrooge. Before the night is over, he’ll be visited by a maniacal New York cab driver from the past, a present-day fairy who’s into pratfalls and finally, a ghoulish, seven-foot headless messenger from the future.

Readers are advised to check with the venue before relying on the details published here.","https://triskelartscentre.ie/events/scrooged/","https://triskelarts.ticketsolve.com/ticketbooth/shows/873649646","00353214272022","00353214272022","Triskel Arts Centre","Triskel Arts Centre, Tobin St, Centre, Cork","Cork","51.8973901","-8.4763464","No","10.50","14/12/2024","14/12/2024",,,"No"
"Gremlins","Event","Sure, he’s cute. Of course you can keep him. But heed these three warnings: Don’t ever get him wet. Keep him away from bright light. And the most important thing, the one thing you must never forget: no matter how much he cries, no matter how much he begs…never, never feed him after midnight. With these mysterious instructions, young Billy Peltzer takes possession of his cuddly new pet. He gets a whole lot more than he bargained for.

Joe Dante’s classic GREMLINS, a film full of dark humour as well as festive cheer, celebrates its 40th anniversary this year. Don’t miss this chance to see it on the big screen!

Readers are advised to check with the venue before relying on the details published here.","https://triskelartscentre.ie/events/gremlins/","https://triskelarts.ticketsolve.com/ticketbooth/shows/873609956","00353214272022","00353214272022","Triskel Arts Centre","Triskel Arts Centre, Tobin St, Centre, Cork","Cork","51.8973901","-8.4763464","No","10.50","14/12/2024","14/12/2024",,,"No"
"The Muppet Christmas Carol","Event","Brian Henson directs his late father’s creations in the Charles Dickens classic, the best known Christmas story of all time. Michael Caine plays the old miser Scrooge with Kermit as his long-suffering but ever-hopeful employee Bob Cratchit, Miss Piggy as Cratchit’s wife, and a host of Muppets taking other primary roles in this bright, playful adaptation of the sombre tale. Or at least it starts brightly enough–the anarchic humour soon settles into mirthful memories and a sense of melancholy as the ghosts of Christmas past, present, and future take Scrooge on a journey of his lonely, wasted life.

This is an extended edition of THE MUPPET CHRISTMAS CAROL, with the musical number “When Love Is Gone” added back into the film!","https://triskelartscentre.ie/events/the-muppet-christmas-carol-2/","https://triskelarts.ticketsolve.com/ticketbooth/shows/873543470","00353214272022","00353214272022","Triskel Arts Centre","Triskel Arts Centre, Tobin St, Centre, Cork","Cork","51.8973901","-8.4763464","No","7.50","22/12/2024","22/12/2024","20:15","22:30","Yes"
"It's A Wonderful Life","Event","Beset with personal and professional problems, George Bailey finds his previously happy life falling apart around him on Christmas Eve. Seeing no way out, George considers suicide from the edge of a bridge – but Clarence, his guardian angel, intervenes and shows George what his beloved hometown of Bedford Falls would be like without him. Shocked by what he sees and at the unforeseen circumstances of his absence, George reconsiders and begs Clarence to return him to the problems of the present and the loving community he has fostered throughout his life.

Readers are advised to check with the venue before relying on the details published here.","https://triskelartscentre.ie/events/its-a-wonderful-life-3/","https://triskelarts.ticketsolve.com/ticketbooth/shows/873543468","00353214272022","00353214272022","Triskel Arts Centre","Triskel Arts Centre, Tobin St, Centre, Cork","Cork","51.8973901","-8.4763464","No","10.50","18/12/2024","18/12/2024","20:15","22:30","Yes"
